text,label
do you support other currencies,fiat_currency_support
heyy i tried to top up with my card today but it failed i just got the couple days before but it has worked last time what's going on can you double check please,top_up_failed
please help me get a refund,request_refund
i've been waiting since friday where is my money,transfer_not_received_by_recipient
help me close my account,terminate_account
i am traveling what can i do to set up auto top-up,automatic_top_up
how long will it take to transfer something to china urgently,transfer_timing
tell me how to get a refund for something i bought,request_refund
i am having a problem with verifying my identity,unable_to_verify_identity
how does identity check work,why_verify_identity
i've already topped up but i cannot see the funds being available what happened,pending_top_up
which merchants accept this card,card_acceptance
my statement is showing an extra 1 charge and i am unsure why is there an explanation for this,extra_charge_on_statement
can you send me a mastercard instead of a visa,visa_or_mastercard
i am still waiting for a money transfer to appear,pending_transfer
i got my new card where do i go to activate it,activate_my_card
can you tell me where i can order a virtual card,getting_virtual_card
a transfer i sent was received in less than the full amount i originally sent and now i have to send additional funds to cover the full amount what happened,transfer_fee_charged
i'm upset because i got charged a ridiculous fee when making an atm withdrawal over a holiday weekend it didn't notify me beforehand either or i wouldn't have ever done it,wrong_exchange_rate_for_cash_withdrawal
how many days until my us transfer arrives,transfer_timing
how much does a transfer cost,top_up_by_bank_transfer_charge
can someone help me unblock my pin,pin_blocked
i left my phone at the hotel,lost_or_stolen_phone
you shorted me money when i tried to make a withdrawal,wrong_amount_of_cash_received
do i need my phone to use the app,lost_or_stolen_phone
could you send me and up date on the arrival of my card,card_arrival
i got cash and the exchange rate should have been different than it ended up being,wrong_exchange_rate_for_cash_withdrawal
i forgot my phone at the hotel so i can't access the app,lost_or_stolen_phone
a direct debit payment that i didn't authorise shows up in my app,direct_debit_payment_not_recognised
is it possible to get a card when i'm not in the uk,country_support
how would i go about getting a second card,getting_spare_card
the top-up has a definite problem i regularly use your service and haven't had a problem before but now the top-up just shows pending please tell my why it continues to show pending,pending_top_up
why is there an additional fee showing on the statement i received,extra_charge_on_statement
a withdrawal is showing that i don't recognize,cash_withdrawal_not_recognised
reasons for top up cancellation,top_up_reverted
i just saw some charges on my card from the past days that i dont recognize i need to freeze the card asap will i be able to get my money back,card_payment_not_recognised
a seller is stating that they haven't received money yet when the money has already deducted from my account,reverted_card_payment?
i tried transferring to an account but it won't let me,beneficiary_not_allowed
i am waiting for the money to enter my account how long does it take,transfer_timing
how can i fix my bank transfer to show up on my bank account,balance_not_updated_after_bank_transfer
there is a pending 1 charge on my statement i haven't purchased anything for 1 why is it on my statement,extra_charge_on_statement
can i be topped up once i hit a certain balance,automatic_top_up
what is the maximum top up,top_up_limits
what was the extra charge for withdrawing money,cash_withdrawal_charge
unhappy with service need to delete account,terminate_account
which atm's can i use to make a withdrawal,atm_support
what's the amount that i can top-up,top_up_limits
what can i expect if i use bank transfer to top up my account,transfer_into_account
how do you verify an identity,verify_my_identity
can you please explain the topping up transfer process,transfer_into_account
why am i still waiting for my refund,Refund_not_showing_up
i can't find the virtual card,getting_virtual_card
how do i make an exchange from one currency to another,exchange_via_app
i asked for 40 and i only received 20 what happened,wrong_amount_of_cash_received
why did you charge me for taking out cash,cash_withdrawal_charge
can i use my bank account to send me more money,transfer_into_account
help me i lost my card what should i do,lost_or_stolen_card
cash withdrawal has been pending why is it so,pending_cash_withdrawal
is topping up with apple pay possible,apple_pay_or_google_pay
should i reinstall the payment app,contactless_not_working
why will my transfer not go through keep getting an error message,beneficiary_not_allowed
help me my phone has been lost or stolen,lost_or_stolen_phone
i need some help with identity verification,verify_my_identity
can you convert to eur,fiat_currency_support
i need to reorder my virtual card,getting_virtual_card
what kind of cards are supported what currency,supported_cards_and_currencies
how long should i wait ti activate my card,activate_my_card
would i be able to get another card for my account so i could give one to my daughter,getting_spare_card
a 500 pound cash withdrawal was just made from my account but i didn't make it i am pretty sure my card has been compromised - can you help me,cash_withdrawal_not_recognised
how come i have pending transfers,pending_transfer
hello i'd like to inform you of an issue i'm currently experiencing the goods i have ordered from your website have still not arrived yet it has been over 3 weeks i would like to be issued a refund swiftly and be redirected to more competent people thank you for your assistance,request_refund
i need help to resolve mix up on my card payment my account shows the money was taken out and then put back in the account then i received a message from the seller it said that they did not get my payment,reverted_card_payment?
is there a way to see my money's source,verify_source_of_funds
what can i do with a disposable virtual card,get_disposable_virtual_card
are transfers to a beneficiary possible,beneficiary_not_allowed
where is my top-up generated from,verify_source_of_funds
help me cancel my transaction,cancel_transfer
how much is it to use my us debit or credit card to top up,top_up_by_card_charge
transfer could not be completed due to being declined,declined_transfer
i am still waiting for a transfer to show,pending_transfer
can i add to my account using a cheque,top_up_by_cash_or_cheque
i am seeing unathorized transactions in the app on my account,cash_withdrawal_not_recognised
i only own one other credit card from the usa will it be accepted,supported_cards_and_currencies
i cant find my card,lost_or_stolen_card
where is the refund on my statement,Refund_not_showing_up
i found my card in my jacket this morning so can i reactivate it,card_linking
do i have a 1 extra fee on the statement,extra_charge_on_statement
changing my pin,change_pin
why can't my beneficiary access my account,beneficiary_not_allowed
i made a payment but it was returned,reverted_card_payment?
are there any documents needed for the identity check,verify_my_identity
i requested money from the atm and it didn't give me as much as i requested,wrong_amount_of_cash_received
how much do i have to pay for exchange of currency,exchange_charge
when i tried to pay in a store my card din't work,declined_card_payment
i would like to top up my account with a bank transfer is that allowed,transfer_into_account
how do i report a stolen card,lost_or_stolen_card
why is it taking so long for a transfer to complete,transfer_not_received_by_recipient
i'm still waiting for a money transfer to show,pending_transfer
why is there a transaction that shows multiple times,transaction_charged_twice
how do i get selected for a visa card,visa_or_mastercard
is there an option to top up a with cheque,top_up_by_cash_or_cheque
how do i stop fraud to my card,compromised_card
can i make transactions before identity verification is complete,why_verify_identity
the expiration date for my card is coming up how do i get a new card,card_about_to_expire
is it possible to top up using a cheque,top_up_by_cash_or_cheque
how do i dispute a direct debit transaction,direct_debit_payment_not_recognised
how to activate google pay for top up,apple_pay_or_google_pay
am i able to top up with this cheque i received,top_up_by_cash_or_cheque
how do i deactivate a stolen card,lost_or_stolen_card
i've tried my card a bunch of times and it never worked,card_not_working
what are the current exchange rates,exchange_rate
do i have to manually top up once i'm too low,automatic_top_up
i'm out of money can i add money with my bank,transfer_into_account
why does my card continually get declined i thought i had enough money in there but i've tried several times now and it still isn't working,declined_transfer
how come the verification with the top up,verify_top_up
the app doesn't recognize me,unable_to_verify_identity
app does not recognize me,unable_to_verify_identity
when i topped up the app reverted my funds,top_up_reverted
last saturday i made a payment and the exchange rate was wrong i was charged too much,card_payment_wrong_exchange_rate
how old do i need to be,age_limit
please let me know what currency i can use to top up my account,supported_cards_and_currencies
how many disposable cards am i allowed to have,disposable_card_limits
seems like my top-up has been cancelled,top_up_reverted
card payment has be declined,reverted_card_payment?
card payment still pending,pending_card_payment
please close my account i am unsatisfied with your service,terminate_account
what should i do if i can't use my card,card_not_working
if i feel someone has my card information can i get a new card,compromised_card
what do i need for the verification check,verify_my_identity
is there a location near me that i can change my pin,change_pin
is there a limit to how much i can top-up,top_up_limits
i was expecting my new card by now,card_arrival
how can i check on the delivery status of my card,card_arrival
can you tell me what the disposable cards are used for,get_disposable_virtual_card
my money's disappeared from my account i topped up the other day and it was there but now it's not help,top_up_reverted
i was not distributed all of cash that i requested,wrong_amount_of_cash_received
my pin is not working and i need assistance,pin_blocked
i draw out money from your atm during holidays and was charged insanely i wouldn't have done it if i had a little sense about the shocking charges,wrong_exchange_rate_for_cash_withdrawal
i can't find the pin,get_physical_card
i don't like your company delete my account,terminate_account
i was at the store earlier and my virtual card didn't work what's the solution for this problem,virtual_card_not_working
please tell me how to edit my personal details,edit_personal_details
when i bought something abroad the exchange rate was wrong,card_payment_wrong_exchange_rate
what is the reason my payment was not accepted,declined_card_payment
i can't find the top-up card verification code,verify_top_up
the service of this company sucks i need to terminate my account,terminate_account
i didn't get my card back from the atm,card_swallowed
why do i have to verify my top-up card,verify_top_up
i made a cash withdrawal and was charged a fee incorrectly can you help with this,cash_withdrawal_charge
is there places where i can't withdraw money,atm_support
is there a reason that the atm declined my transaction,declined_cash_withdrawal
top up not completed,pending_top_up
i may have entered the pin wrong and the account is blocked what do i have to do to get it unblocked,pin_blocked
what is the exchange rate when i get cash,wrong_exchange_rate_for_cash_withdrawal
can i edit my personal details,edit_personal_details
i don't think i made this payment that is showing up,card_payment_not_recognised
why was my top up cancelled,top_up_reverted
what's the fee for exchange of foreign currencies,exchange_charge
how many different currencies can i have my money in,fiat_currency_support
please tell me how to verify my top up card,verify_top_up
my cash withdrawal was short,wrong_amount_of_cash_received
there is a withdrawal waiting,pending_cash_withdrawal
i cancelled my card payment,reverted_card_payment?
how much for topping up by card,top_up_by_card_charge
i have to transfer money over to my mother and i have tried numerous times and all that keeps happening is error messages,beneficiary_not_allowed
what is the length of time for money to reach the account,transfer_timing
i noticed an extra 1 charge on my statement can you tell me why that is,extra_charge_on_statement
the wrong amount of cash came out of the atm today when i went to withdraw when i looked at the app it was showing it was much more,wrong_amount_of_cash_received
so i tried topping up my card for the today unfortunately it failed a couple of days back i used it and it works fine can you double check and tell me what's going on,top_up_failed
why was i charged for cash withdrawal,cash_withdrawal_charge
can i have more physical cards,getting_spare_card
how do i change my account details,edit_personal_details
what about a auto top-up,automatic_top_up
your company is awful i would like to delete my account please,terminate_account
are there virtual disposable cards,get_disposable_virtual_card
is it possible to change my address,edit_personal_details
i need some help figuring out what this strange payment is on my account it's stays pending and won't go away,extra_charge_on_statement
the card got declined twice when i tried to use it to buy something online yesterday,declined_transfer
would it be possible for me to get a second card,getting_spare_card
the app wouldn't accept my top up,top_up_reverted
i accidentally blocked my pin how do i reset it,pin_blocked
hello i looked at my account and see that a transaction i tried to do is pending but i did not complete that transaction when i was at the atm the machine declined my card can you make sure that transaction does not go through because i definitely did not receive the money,pending_cash_withdrawal
why would my card payment not work,declined_card_payment
are there limits as to where my card will be accepted,card_acceptance
are there any atm machines near me,atm_support
i want to go back on what i did this morning,cancel_transfer
is my top up not working,pending_top_up
am i able to modify my account details,edit_personal_details
is there anywhere my card will not be accepted,card_acceptance
can i verify my identity online,verify_my_identity
i think that someone may be using my card but i'm not sure,compromised_card
how do i go about getting an actual card,order_physical_card
can you issue both a visa and a mastercard to me,visa_or_mastercard
hello i went ahead and checked my account details to be sure and they are definitely correct i've had a transfer pending for a while and i can't understand why it hasn't gone through yet,pending_transfer
there's a payment showing in the app today even though i have not used my card at all i want a refund,direct_debit_payment_not_recognised
i am not sure where my phone is,lost_or_stolen_phone
my disposable virtual card will not work,virtual_card_not_working
what kind of businesses will take my card,card_acceptance
what is the max amount of top-ups,top_up_limits
i can't use my virtual disposable card,virtual_card_not_working
how many cards can i have,getting_spare_card
how do i know where my funds come from,verify_source_of_funds
how long does it take for a cash withdrawal to show,pending_cash_withdrawal
how do i activate a card,activate_my_card
what are the age requirements for service,age_limit
do you know why my contactless won't work,contactless_not_working
i got double charged from something what can i do,transaction_charged_twice
why wasn't my contactless accepted at the metro,contactless_not_working
my disposable virtual card was rejected,virtual_card_not_working
why should i have to prove my identity,why_verify_identity
what do i use to verify my identity,verify_my_identity
let me know when you charge extra for payments please i just checked the app earlier when i saw that there was an additional fee on one of the payments that i wasn't warned about before,card_payment_fee_charged
a cheque deposit hasn't posted to my account when will my balance update,balance_not_updated_after_cheque_or_cash_deposit
why do you keep declining my transfers it's always been working really well so far but when i tried to buy something just now the card got declined i tried couple of times already but same thing is happening,declined_transfer
does it cost to add money to my card,top_up_by_card_charge
are there any charges for topping up my card,top_up_by_card_charge
help me find my card pin,get_physical_card
is my card accepted anywhere,card_acceptance
i noticed that my card was charged more than once for one thing,transaction_charged_twice
why did the transfer fail when i attempted to do it earlier,failed_transfer
i'm using the app and i noticed a payment that i didn't make,card_payment_not_recognised
whats the delivery time to the united states,card_delivery_estimate
someone stole my phone yesterday is there anything i need to do,lost_or_stolen_phone
i think i was charged a different exchange rate than what was posted at the time,wrong_exchange_rate_for_cash_withdrawal
hi my card is getting declined during top-up as it urgent could you please resolve this issue or guide me with other alternatives if any,top_up_failed
can i use this to receive my salary,receiving_money
what kind of costs are involved for exchanging currency,exchange_charge
when will my funds transfer,transfer_not_received_by_recipient
i want to reset my passcode how can i do that,passcode_forgotten
i believe that the rate of exchange for my cash withdrawl is incorrect,wrong_exchange_rate_for_cash_withdrawal
is payment required to get a card of my own,order_physical_card
i swear that there are 2 payments on the app that i didn't make could my card me stolen please advise what i should do,card_payment_not_recognised
what is the point of an identity check,why_verify_identity
what documents do i need for the identity check,verify_my_identity
is it possible to top-up with google pay,apple_pay_or_google_pay
i completed a payment with my card a while ago it's still showing up as pending what time frame does this normally take it doesn't appear to have worked,pending_card_payment
i used to know my password but not anymore,passcode_forgotten
can i reset my password i don't know what it is,passcode_forgotten
will my friends be able to top up my account,topping_up_by_card
i just noticed my transfer was declined and i don't know why can you help me,declined_transfer
what is the correct exchange rate for getting cash,wrong_exchange_rate_for_cash_withdrawal
may monthly payment to apple has been declined but i don't know why they are going to re-try the payment and it must go through can you tell me what is going on please,declined_card_payment
i bought something online a couple days ago sent the money immediately online but the seller says it's still not there yet how long do eu transfers actually take,pending_transfer
my refund isn't showing up,Refund_not_showing_up
there is money missing from my account,cash_withdrawal_not_recognised
how can i top-up my limit,top_up_limits
what do i do if i lost my phone,lost_or_stolen_phone
can my husband open an account and transfer money,receiving_money
why is there an extra 1 pound charge on my card,extra_charge_on_statement
my account is showing a double charge,transaction_charged_twice
what places will accept my card for payment,card_acceptance
is there a transfer fee,transfer_fee_charged
how do you determine your exchange rates,exchange_rate
did my transfer fail,failed_transfer
i have a payment that is still pending,pending_card_payment
will a transfer incur a fee,top_up_by_bank_transfer_charge
the app won't let me top up my account,top_up_failed
are currency exchanges free,exchange_charge
why is there are there two of the same transaction,transaction_charged_twice
i sent money to someone but they haven't gotten it what's going on,transfer_not_received_by_recipient
which establishments will accept my card,card_acceptance
the app is having trouble verifying my identity,unable_to_verify_identity
i can see an extra 1 charge on my app why did you charge me extra,extra_charge_on_statement
not sure what my password is,passcode_forgotten
does this program take swift transfers,top_up_by_bank_transfer_charge
i got some cash of an atm earlier but this shows up as pending in the app how can this be still pending i've got the cash already,pending_cash_withdrawal
how do i go about ordering a card,order_physical_card
what happened to the transfer i did,balance_not_updated_after_bank_transfer
what was the 1 fee i got,extra_charge_on_statement
i need to do a card activation,activate_my_card
why is there an uknown charge showing on my account,card_payment_not_recognised
what is the process to create a disposable virtual card,get_disposable_virtual_card
my app was on the phone and i was mugged what do i do,lost_or_stolen_phone
can i give my friends access to my account so they can top it up for me,topping_up_by_card
can you tell me where to find top up by cash deposit,top_up_by_cash_or_cheque
why was my transfer stopped,beneficiary_not_allowed
can i use this app to exchange between dollars and pounds,exchange_via_app
am i free to top-up as much as i want,top_up_limits
my card never arrived,card_arrival
why was my payment reverted on the app,reverted_card_payment?
i need my pin unlocked,pin_blocked
an atm swallowed my credit card,card_swallowed
for some reason my contactless has stopped working i don't know what the problem is what can i do,contactless_not_working
why isn't my top-up going through,pending_top_up
i think my card is being used by someone else to make purchases that i didn't authorize i checked my account and see that there have been quite a few purchases over the last two days that i have no idea where they came from we need to freeze my card now and i need to find a way to get my money back,card_payment_not_recognised
i need to know if everything is okay here after making a transfer from a uk account it doesn't show up how long does this normally take to process,balance_not_updated_after_bank_transfer
how come my transfer got declined,declined_transfer
am i able to get a second card,getting_spare_card
when i tried to top up using my card all of the money disappeared,topping_up_by_card
how can i put more money into my account,top_up_by_cash_or_cheque
will i be charged for topping up by card,top_up_by_card_charge
what's the normal time frame for a transfer from a uk account after just making a transfer it doesn't appear at all i need to know if things went okay,balance_not_updated_after_bank_transfer
why can't i use my american express with apple pay to top up my account,apple_pay_or_google_pay
i might have been charged on my debit statement by fraud,direct_debit_payment_not_recognised
is there a fee for a sepa transfer,top_up_by_bank_transfer_charge
is a bank transfer acceptable for topping up my account,transfer_into_account
i am overseas in china can i get a replacement card,card_about_to_expire
there is a 1 fee on my account i didn't authorize,extra_charge_on_statement
can i possibly change my currency to another,exchange_via_app
why does my identity need to be verified,why_verify_identity
i need to delete my account please,terminate_account
why on earth is the exchange rate so bad can i get a rate closer to the actual interbank rate,card_payment_wrong_exchange_rate
what's the earliest time to receive my card,card_delivery_estimate
where can i find a list of descriptions the disposable cards have,disposable_card_limits
my identity hasn't been verified can i use my account,why_verify_identity
i want to have an item refunded can i do that,request_refund
where do my fund come from,verify_source_of_funds
was my transaction reverted with my card,reverted_card_payment?
is the bank the only place i can change my pin,change_pin
i think my card is stolen,lost_or_stolen_card
what's the limit on automatic top-up,automatic_top_up
my card payment wasn't accepted,declined_card_payment
why was i charged an extra fee when paying with card,card_payment_fee_charged
virtual card is not working for me,virtual_card_not_working
if i need to do a quick transfer from china how long should i expect the transfer to take,transfer_timing
i refilled my account balance but got an error message,top_up_reverted
there seems to be an additional charge of 1 on my statement what is the reason for this,extra_charge_on_statement
hello i checked my transactions and saw i was double charged for a restaurant visit can i get my money back,transaction_charged_twice
can i link your physical card,card_linking
i think the rate that was applied to my purchase using foreign currency is wrong help,card_payment_wrong_exchange_rate
i contacted a seller about a refund last week but he still hasn't returned my money i am frustrated and need these funds please help me get my money back,Refund_not_showing_up
no refund showing in my statement,Refund_not_showing_up
i have been waiting for my transfer shouldn't it be here already,transfer_timing
can you help me retrieve my card,lost_or_stolen_card
can you tell me why my transfer declined,declined_transfer
what is the reason my cash withdrawal is still pending,pending_cash_withdrawal
i think my card payment was reverted,reverted_card_payment?
how long should it take for my new card to arrive in them mail what should i do if i never receive it,card_arrival
i am waiting for a pending money transfer to process,pending_transfer
what is the limit on auto top,automatic_top_up
do you do swift transfers,top_up_by_bank_transfer_charge
the payment for the card did not go through,declined_card_payment
a random charge got added to my card,card_payment_not_recognised
can i get one of your cards in the eu,country_support
how long is a transfer in the pending status,pending_transfer
could you please freeze my card immediately,lost_or_stolen_card
if i transfer money from my bank to top-up my account will i be charged,top_up_by_bank_transfer_charge
i can not find my phone or it has been stolen,lost_or_stolen_phone
i just realized i made the wrong transaction yesterday would you please make it correct i need it by tomorrow,cancel_transfer
why is my app showing me taking money that i did not take out,cash_withdrawal_not_recognised
the app reversed a top off i had what should i do,top_up_reverted
help me order a new card that's going to be expired soon,card_about_to_expire
can i be charged for topping up by card,top_up_by_card_charge
i just saw the exchange rate you use but it's so bad that i can't believe that it's the official interbank exchange rate is this truly the official interbank exchange rate,card_payment_wrong_exchange_rate
is my card actually working it's the first time i tried using it,declined_cash_withdrawal
when will i get my card,card_arrival
i need to freeze my card there are charges on there that i did not authorize they've been coming out for a couple of days can i get this money back,card_payment_not_recognised
why did my transfer not work,failed_transfer
can i hold more than one currency,fiat_currency_support
why can't i take cash out of the atm,declined_cash_withdrawal
my virtual card has not came yet,getting_virtual_card
how do i go forth on transferring money into my account,transfer_into_account
i need to update my address,edit_personal_details
hello just now i got to know withdrawal of money from of my account as someone used my card to withdraw amount in any odd remote area since i have not been in that area please freeze my card immediately,cash_withdrawal_not_recognised
what happens if my card payment is cancelled,reverted_card_payment?
i need to know what charges i will incur for using a european card for top up,top_up_by_card_charge
what form of payments can i use for topping up,top_up_by_cash_or_cheque
i don't remember my code to get into the app,passcode_forgotten
how to access my virtual card,getting_virtual_card
will i be able to get both a visa and a mastercard,visa_or_mastercard
why is top-up verified,verify_top_up
why am i having trouble withdrawing cash,declined_cash_withdrawal
how can i receive money from someone,receiving_money
i'm trying to make a payment to my new landlord even though the payment was sent a few days ago it isn't clearing on their side can you verify that payment has been made,transfer_not_received_by_recipient
how long is us delivery,card_delivery_estimate
in what places can i use my card,card_acceptance
i am waiting for a payment to go through,pending_card_payment
just received a message that my transfer is not possible what is going on i have done this before with no issues,beneficiary_not_allowed
which cash machines will allow me to change my pin,change_pin
i've tried numerous times to submit a transfer of funds why isn't it going through,beneficiary_not_allowed
i'm confused ass to why my contactless is not working,contactless_not_working
what amount can i top-up,top_up_limits
i have to verify the source of my funds,verify_source_of_funds
what do i need to do to exchange my money,exchange_via_app
what is the charge for receiving a sepa transfer,top_up_by_bank_transfer_charge
what should i do if someone stole my phone,lost_or_stolen_phone
how many currencies can i have money in in my account,fiat_currency_support
how do i transfer funds directly from my credit card,topping_up_by_card
money that i have transferred hasn't arrived yet,balance_not_updated_after_bank_transfer
in my account i noticed my atm withdrawal is still pending,pending_cash_withdrawal
this exchange rate you use is awful please tell me this is a mistake and not the official interbank exchange rate,card_payment_wrong_exchange_rate
how can the recipient see my money transaction,transfer_not_received_by_recipient
is there anywhere that a card cannot be delivered,order_physical_card
i am having issues using contactless payments could my card be damaged,contactless_not_working
i have made a payment by my card and its still pending since a long time could you please tell me when it will process,pending_card_payment
what are the fees for top ups,top_up_by_card_charge
where is the nearest bank machine,atm_support
are there limits on auto top-up,automatic_top_up
for a week now i have tried to use my card and it is still not working,card_not_working
if i make a top-up are there charges applied,top_up_by_bank_transfer_charge
i have an outgoing transfer,pending_transfer
what is the verification process for a top up card,verify_top_up
my card hasn't shown up yet,card_arrival
can i get a card that works in other countries like africa and indonesia,country_support
i transferred money from one account to another account and i charged a fee for it why is that,transfer_fee_charged
hi i am calling about a recent transaction that has happened on my account i recently went to the atm and tried to make a withdrawal on my account i just happened to check my transaction slip and noticed a fee for my withdrawal how can i resolve this i didn't know fees were charged for this type of action,cash_withdrawal_charge
the top-up did not go through,top_up_failed
why did i get charged extra,card_payment_fee_charged
what are the requirements to verify my identity,verify_my_identity
i no longer have my passcode,passcode_forgotten
will you send me a new card in china,card_about_to_expire
will you charge me for exchanging foreign currencies,exchange_charge
i need to change my pin can i do that at a cash machine,change_pin
my card was declined at a restaurant today and i am not sure why,card_not_working
can i do more than 10 transactions with a disposable card,disposable_card_limits
this disposable virtual card is not working,virtual_card_not_working
i can't find my card and think it may have been stolen,lost_or_stolen_card
is there a maximum for top-ups,top_up_limits
looks like my card payment was duplicated after all i went to pay at the store earlier got declined once second time it works app still stays pending for one of the payments can you please remove one of them as it's wrong and clearly was declined,transaction_charged_twice
i used my card to top-up but the money is gone,topping_up_by_card
do you send duplicate cards,getting_spare_card
i haven't received my virtual card,getting_virtual_card
someone took my card without permission,lost_or_stolen_card
there was an unexpected fee for my cash withdrawal,cash_withdrawal_charge
please delete my account this company is not working for me,terminate_account
my card payment is still on hold why is it so,pending_card_payment
why have i got a pending transfer i'm confused,pending_transfer
how can i get my card to work,card_not_working
how can i fix my card if the contactless function didn't work this morning,contactless_not_working
how is an exchange rate calculated,exchange_rate
can i have my money refunded for an item,request_refund
the exchange rates are,exchange_rate
i am missing cash from my bank account according to my app,cash_withdrawal_not_recognised
i don't know where to look to find my pin,get_physical_card
how can i receive my salary with a different currency,receiving_money
i entered my pin wrong too many times,pin_blocked
will there be any charges for money received,top_up_by_bank_transfer_charge
i am not a premium customer but i want a virtual card how do i get it,disposable_card_limits
is there an age limit for opening an account,age_limit
can i use my american express to add money to my account,supported_cards_and_currencies
how can i request cash back the atm just gave me a different amount than what i've been charged though,wrong_amount_of_cash_received
can you tell me how to tell where my funds come from,verify_source_of_funds
please delete my account and personal information,terminate_account
which countries are supported,country_support
may i get a disposable virtual card as well,get_disposable_virtual_card
how do i get my refund back,request_refund
i'm still expecting the transaction to be finished,transfer_not_received_by_recipient
i think that there was an error in calculating the exchange rate i recently withdrew cash and received much less than expected,wrong_exchange_rate_for_cash_withdrawal
what are the reasons why you would not be able to process a payment,beneficiary_not_allowed
when i add money to my international card do you charge a fee to do so,top_up_by_card_charge
what should i do if the passcode doesn't work for me,passcode_forgotten
there is a direct debit that i didn't set up what should i do,direct_debit_payment_not_recognised
there is some odd 1 charge that appears as pending on my statement what's that about pretty sure i haven't purchased anything for a pound there,extra_charge_on_statement
do you have a tracking number for the card i was sent,card_arrival
i tried to pay contactless at the bus today and it didn't work any ideas why,contactless_not_working
hi i tried to get some money out but the machine was not working the transaction still seems in progress can you please check what's going on i don't want to be charged for money that i did not received,pending_cash_withdrawal
my card was confiscated by an atm how do i get my card back,card_swallowed
i can't use the app because i got mugged yesterday and they took everything please help,lost_or_stolen_phone
do i need to convert my currency from gbp before transferring,receiving_money
for the identity check what kind of documents do i need to have,verify_my_identity
please provide me with the restrictions of the disposable cards,disposable_card_limits
i cannot get my disposable virtual card to work,virtual_card_not_working
is there a charge for sending out more cards,getting_spare_card
i forgot my code,passcode_forgotten
what is needed for my daughter to open an account,age_limit
why was my top up reverted,top_up_reverted
when i got cash i'm pretty sure there was a glitch that overcharged me,cash_withdrawal_charge
can you accept my other card from the u s it is the only other one i have,supported_cards_and_currencies
which atm's accept my card,atm_support
why cant i send money to a beneficiary,beneficiary_not_allowed
when are cards shipped,card_delivery_estimate
my card isn't letting me purchase something and i wanted to know why,beneficiary_not_allowed
seems like my top-up has failed,top_up_failed
i was charged the wing amount for an item,card_payment_wrong_exchange_rate
hello i'm having trouble with my card i don't understand what's happening i tried using the atm machine earlier but it wasn't working but seems like the transactions is still in progress can you cancel it for me,pending_cash_withdrawal
i went to the store and tried to make a purchase the first time it was declined but the second one went through but my app shows me that i've already been charged once and the second charge is still pending can you make sure that i'm not charged twice,transaction_charged_twice
why hasn't my top up gone through,pending_top_up
my product was faulty,request_refund
can you please advise if there is something wrong with my card i have had multiple rejections and do not know the reason thanks,declined_card_payment
my card appears to be broken how can i fix it,card_not_working
which locations can i withdraw money from,atm_support
i was recently mugged and would like to know if i have to have access to the app to use your services and how i would go about setting up your services on a new device belonging to a current user,lost_or_stolen_phone
i don't remember my password,passcode_forgotten
i need to know where do my funds come from,verify_source_of_funds
i asked for 100 cash but only got 20,wrong_amount_of_cash_received
i am seeing and extra 1 charged to my account and wanted to know about it,extra_charge_on_statement
how do i find out my source of funds,verify_source_of_funds
why did it decline my payment,declined_card_payment
help me terminate and close my account,terminate_account
i still have not received my new card i ordered over a week ago,card_arrival
there is a card payment i do not recognise,card_payment_not_recognised
where do i go to get my new card linked,card_linking
i noticed a duplicate charge on my statement,transaction_charged_twice
there's a direct debit payment that i don't recognize,direct_debit_payment_not_recognised
explain the virtual card,getting_virtual_card
why does a top- up need to be verify,verify_top_up
let me know when applying extra charges for payments i just checked the app and saw a fee that i wasn't warned about,card_payment_fee_charged
i don't have a way to prove my identity,unable_to_verify_identity
will there be any fees for top ups,top_up_by_card_charge
will i be charged for topping up,top_up_by_card_charge
how many top-ups can i use,top_up_limits
i'm worried my card might be lost in the mail how long does it usually take to arrive,card_delivery_estimate
how many times can i enter a wrong pin before it is blocked,pin_blocked
if i don't have all my documents can they still verify my identity,verify_my_identity
the atm machine would not give my card back,card_swallowed
i had a problem with my card payment can you help,declined_card_payment
can i have more than 2 disposable cards,disposable_card_limits
why am i seeing a fee for transferring money,transfer_fee_charged
is it possible to top up with apple pay,apple_pay_or_google_pay
my statement has a charge that shouldn't have been made,request_refund
how can i tell where the money came from,verify_source_of_funds
i want to know why my top-up was reverted,top_up_reverted
where do you guys acquire your exchange rate,exchange_rate
where can i do a cash withdrawal,atm_support
please help me find my top-up verification code,verify_top_up
i don't recognize the direct debit payment from the app,direct_debit_payment_not_recognised
why can't i use my card,card_not_working
is it possible to exchange currencies,exchange_via_app
why isn't top-up working my top-up money disappeared after i saw that it was successfully transferred is it gone where did it go,top_up_reverted
i can't get my virtual card to work at all,virtual_card_not_working
please help me change my pin,change_pin
i wanted to transfer money to another account but now i don't have to so i'd like to cancel said transfer how can i do that,cancel_transfer
there is a direct debit patentp that i haven't authorized,direct_debit_payment_not_recognised
i want to get an item refunded,request_refund
i can't seem to get my virtual card to work,virtual_card_not_working
the atm keeps declining my card i tried at two different atms can you tell me if there's an issue with my account,declined_cash_withdrawal
why was my virtual card declined when attempting to setup automatic billing,virtual_card_not_working
can i exchange usd and gbp from the app,exchange_via_app
how do i order a virtual card,getting_virtual_card
what happens if my card expires,card_about_to_expire
there is a debit transaction on my statement that i did not make,direct_debit_payment_not_recognised
